sale_id,sale_date,sale_hour,item_id,item_name,category,quantity,unit_price,total_amount,weather,temperature,day_of_week
S00006029,2026-02-01,15,D002,コーヒー 缶,飲料,1,130,130,sunny,14.9,6
S00006030,2026-02-01,15,D002,コーヒー 缶,飲料,1,130,130,sunny,14.9,6
S00006031,2026-02-01,15,OD02,おでん たまご,おでん,1,100,100,sunny,14.9,6
S00006032,2026-02-01,16,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.9,6
S00006033,2026-02-01,16,D001,お茶 500ml,飲料,1,150,150,sunny,14.9,6
S00006034,2026-02-01,16,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.9,6
S00006035,2026-02-01,16,I001,アイスクリーム バニラ,アイス,2,180,360,sunny,14.9,6
S00006036,2026-02-01,16,L001,Lチキ,ホットスナック,1,210,210,sunny,14.9,6
S00006037,2026-02-01,16,D002,コーヒー 缶,飲料,2,130,260,sunny,14.9,6
S00006038,2026-02-01,16,D001,お茶 500ml,飲料,2,150,300,sunny,14.9,6
S00006039,2026-02-01,16,D003,スポーツドリンク,飲料,1,160,160,sunny,14.9,6
S00006040,2026-02-01,16,N002,ピザまん,中華まん,1,150,150,sunny,14.9,6
S00006041,2026-02-01,16,B002,のり弁当,弁当,1,398,398,sunny,14.9,6
S00006042,2026-02-01,16,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.9,6
S00006043,2026-02-01,16,S001,サンドイッチ たまご,サンドイッチ,3,298,894,sunny,14.9,6
S00006044,2026-02-01,17,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.9,6
S00006045,2026-02-01,17,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.9,6
S00006046,2026-02-01,17,I001,アイスクリーム バニラ,アイス,2,180,360,sunny,14.9,6
S00006047,2026-02-01,17,D001,お茶 500ml,飲料,3,150,450,sunny,14.9,6
S00006048,2026-02-01,17,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.9,6
S00006049,2026-02-01,17,L001,Lチキ,ホットスナック,1,210,210,sunny,14.9,6
S00006050,2026-02-01,17,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.9,6
S00006051,2026-02-01,17,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.9,6
S00006052,2026-02-01,17,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.9,6
S00006053,2026-02-01,17,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.9,6
S00006054,2026-02-01,17,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.9,6
S00006055,2026-02-01,17,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.9,6
S00006056,2026-02-01,17,OD02,おでん たまご,おでん,3,100,300,sunny,14.9,6
S00006057,2026-02-01,17,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.9,6
S00006058,2026-02-01,17,SW01,シュークリーム,スイーツ,3,150,450,sunny,14.9,6
S00006059,2026-02-01,17,D002,コーヒー 缶,飲料,1,130,130,sunny,14.9,6
S00006060,2026-02-01,17,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.9,6
S00006061,2026-02-01,17,N001,肉まん,中華まん,2,150,300,sunny,14.9,6
S00006062,2026-02-01,17,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.9,6
S00006063,2026-02-01,17,D001,お茶 500ml,飲料,1,150,150,sunny,14.9,6
S00006064,2026-02-01,17,D002,コーヒー 缶,飲料,1,130,130,sunny,14.9,6
S00006065,2026-02-01,17,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.9,6
S00006066,2026-02-01,17,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.9,6
S00006067,2026-02-01,17,D002,コーヒー 缶,飲料,1,130,130,sunny,14.9,6
S00006068,2026-02-01,17,C002,カップ麺 味噌,カップ麺,2,220,440,sunny,14.9,6
S00006069,2026-02-01,17,B001,幕の内弁当,弁当,1,498,498,sunny,14.9,6
S00006070,2026-02-01,17,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.9,6
S00006071,2026-02-01,17,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.9,6
S00006072,2026-02-01,17,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.9,6
S00006073,2026-02-01,18,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.9,6
S00006074,2026-02-01,18,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.9,6
S00006075,2026-02-01,18,B001,幕の内弁当,弁当,1,498,498,sunny,14.9,6
S00006076,2026-02-01,18,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.9,6
S00006077,2026-02-01,18,D003,スポーツドリンク,飲料,1,160,160,sunny,14.9,6
S00006078,2026-02-01,18,N001,肉まん,中華まん,2,150,300,sunny,14.9,6
S00006079,2026-02-01,18,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.9,6
S00006080,2026-02-01,18,OD02,おでん たまご,おでん,1,100,100,sunny,14.9,6
S00006081,2026-02-01,18,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.9,6
S00006082,2026-02-01,18,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.9,6
S00006083,2026-02-01,18,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.9,6
S00006084,2026-02-01,18,D001,お茶 500ml,飲料,1,150,150,sunny,14.9,6
S00006085,2026-02-01,18,D003,スポーツドリンク,飲料,1,160,160,sunny,14.9,6
S00006086,2026-02-01,18,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.9,6
S00006087,2026-02-01,18,SW02,プリン,スイーツ,1,180,180,sunny,14.9,6
S00006088,2026-02-01,18,L002,Lチキ 旨辛,ホットスナック,3,210,630,sunny,14.9,6
S00006089,2026-02-01,18,S001,サンドイッチ たまご,サンドイッチ,3,298,894,sunny,14.9,6
S00006090,2026-02-01,18,D001,お茶 500ml,飲料,1,150,150,sunny,14.9,6
S00006091,2026-02-01,18,O002,おにぎり ツナマヨ,おにぎり,3,130,390,sunny,14.9,6
S00006092,2026-02-01,18,D003,スポーツドリンク,飲料,1,160,160,sunny,14.9,6
S00006093,2026-02-01,18,B002,のり弁当,弁当,1,398,398,sunny,14.9,6
S00006094,2026-02-01,18,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.9,6
S00006095,2026-02-01,18,OD01,おでん 大根,おでん,1,90,90,sunny,14.9,6
S00006096,2026-02-01,19,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.9,6
S00006097,2026-02-01,19,D002,コーヒー 缶,飲料,1,130,130,sunny,14.9,6
S00006098,2026-02-01,19,OD01,おでん 大根,おでん,3,90,270,sunny,14.9,6
S00006099,2026-02-01,19,L002,Lチキ 旨辛,ホットスナック,2,210,420,sunny,14.9,6
S00006100,2026-02-01,19,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.9,6
S00006101,2026-02-01,19,D004,コーラ 500ml,飲料,1,170,170,sunny,14.9,6
S00006102,2026-02-01,19,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.9,6
S00006103,2026-02-01,19,D004,コーラ 500ml,飲料,1,170,170,sunny,14.9,6
S00006104,2026-02-01,20,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.9,6
S00006105,2026-02-01,20,D002,コーヒー 缶,飲料,1,130,130,sunny,14.9,6
S00006106,2026-02-01,20,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.9,6
S00006107,2026-02-01,20,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.9,6
S00006108,2026-02-01,20,D004,コーラ 500ml,飲料,2,170,340,sunny,14.9,6
S00006109,2026-02-01,20,D002,コーヒー 缶,飲料,1,130,130,sunny,14.9,6
S00006110,2026-02-01,20,SW02,プリン,スイーツ,1,180,180,sunny,14.9,6
S00006111,2026-02-01,20,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.9,6
S00006112,2026-02-01,20,B002,のり弁当,弁当,1,398,398,sunny,14.9,6
S00006113,2026-02-01,20,D004,コーラ 500ml,飲料,2,170,340,sunny,14.9,6
S00006114,2026-02-01,20,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.9,6
S00006115,2026-02-01,21,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.9,6
S00006116,2026-02-01,21,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.9,6
S00006117,2026-02-01,21,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.9,6
S00006118,2026-02-01,21,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.9,6
S00006119,2026-02-01,21,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.9,6
S00006120,2026-02-01,21,C001,カップ麺 醤油,カップ麺,3,220,660,sunny,14.9,6
S00006121,2026-02-01,21,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.9,6
S00006122,2026-02-01,21,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.9,6
S00006123,2026-02-01,21,B003,チキン南蛮弁当,弁当,3,548,1644,sunny,14.9,6
S00006124,2026-02-01,22,D004,コーラ 500ml,飲料,1,170,170,sunny,14.9,6
S00006125,2026-02-01,22,D004,コーラ 500ml,飲料,1,170,170,sunny,14.9,6
S00006126,2026-02-01,22,N001,肉まん,中華まん,1,150,150,sunny,14.9,6
S00006127,2026-02-01,22,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.9,6
S00006128,2026-02-01,22,OD01,おでん 大根,おでん,1,90,90,sunny,14.9,6
S00006129,2026-02-01,22,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.9,6
S00006130,2026-02-01,23,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.9,6
S00006131,2026-02-01,23,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.9,6
S00006132,2026-02-01,23,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.9,6
S00006133,2026-02-01,23,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.9,6
S00006134,2026-02-01,23,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.9,6
S00006135,2026-02-01,23,OD02,おでん たまご,おでん,1,100,100,sunny,14.9,6
S00006136,2026-02-01,23,B001,幕の内弁当,弁当,1,498,498,sunny,14.9,6
S00006137,2026-02-01,23,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.9,6
S00006138,2026-02-01,23,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.9,6
S00006139,2026-02-02,6,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,0
S00006140,2026-02-02,6,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,0
S00006141,2026-02-02,6,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,0
S00006142,2026-02-02,6,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,0
S00006143,2026-02-02,6,B002,のり弁当,弁当,1,398,398,sunny,14.7,0
S00006144,2026-02-02,6,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,0
S00006145,2026-02-02,6,L001,Lチキ,ホットスナック,1,210,210,sunny,14.7,0
S00006146,2026-02-02,6,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,0
S00006147,2026-02-02,6,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,0
S00006148,2026-02-02,7,L001,Lチキ,ホットスナック,1,210,210,sunny,14.7,0
S00006149,2026-02-02,7,B003,チキン南蛮弁当,弁当,2,548,1096,sunny,14.7,0
S00006150,2026-02-02,7,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,0
S00006151,2026-02-02,7,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,0
S00006152,2026-02-02,7,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,0
S00006153,2026-02-02,7,D004,コーラ 500ml,飲料,1,170,170,sunny,14.7,0
S00006154,2026-02-02,7,SW01,シュークリーム,スイーツ,2,150,300,sunny,14.7,0
S00006155,2026-02-02,7,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.7,0
S00006156,2026-02-02,7,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,0
S00006157,2026-02-02,7,K001,からあげクン レギュラー,ホットスナック,2,238,476,sunny,14.7,0
S00006158,2026-02-02,7,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,0
S00006159,2026-02-02,7,OD01,おでん 大根,おでん,1,90,90,sunny,14.7,0
S00006160,2026-02-02,7,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,0
S00006161,2026-02-02,7,N001,肉まん,中華まん,1,150,150,sunny,14.7,0
S00006162,2026-02-02,7,L001,Lチキ,ホットスナック,2,210,420,sunny,14.7,0
S00006163,2026-02-02,7,N002,ピザまん,中華まん,1,150,150,sunny,14.7,0
S00006164,2026-02-02,7,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,0
S00006165,2026-02-02,7,OD01,おでん 大根,おでん,1,90,90,sunny,14.7,0
S00006166,2026-02-02,7,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,0
S00006167,2026-02-02,7,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,0
S00006168,2026-02-02,7,OD02,おでん たまご,おでん,1,100,100,sunny,14.7,0
S00006169,2026-02-02,7,D003,スポーツドリンク,飲料,1,160,160,sunny,14.7,0
S00006170,2026-02-02,7,N002,ピザまん,中華まん,1,150,150,sunny,14.7,0
S00006171,2026-02-02,7,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,0
S00006172,2026-02-02,8,D003,スポーツドリンク,飲料,1,160,160,sunny,14.7,0
S00006173,2026-02-02,8,SW02,プリン,スイーツ,1,180,180,sunny,14.7,0
S00006174,2026-02-02,8,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.7,0
S00006175,2026-02-02,8,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,0
S00006176,2026-02-02,8,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,0
S00006177,2026-02-02,8,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,0
S00006178,2026-02-02,8,D003,スポーツドリンク,飲料,1,160,160,sunny,14.7,0
S00006179,2026-02-02,8,N002,ピザまん,中華まん,1,150,150,sunny,14.7,0
S00006180,2026-02-02,8,OD02,おでん たまご,おでん,1,100,100,sunny,14.7,0
S00006181,2026-02-02,8,O002,おにぎり ツナマヨ,おにぎり,2,130,260,sunny,14.7,0
S00006182,2026-02-02,8,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,0
S00006183,2026-02-02,8,OD01,おでん 大根,おでん,1,90,90,sunny,14.7,0
S00006184,2026-02-02,8,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,0
S00006185,2026-02-02,8,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.7,0
S00006186,2026-02-02,9,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,0
S00006187,2026-02-02,9,B001,幕の内弁当,弁当,1,498,498,sunny,14.7,0
S00006188,2026-02-02,9,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,0
S00006189,2026-02-02,9,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,0
S00006190,2026-02-02,9,L001,Lチキ,ホットスナック,2,210,420,sunny,14.7,0
S00006191,2026-02-02,9,D004,コーラ 500ml,飲料,1,170,170,sunny,14.7,0
S00006192,2026-02-02,9,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,0
S00006193,2026-02-02,9,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,0
S00006194,2026-02-02,9,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,0
S00006195,2026-02-02,9,S001,サンドイッチ たまご,サンドイッチ,3,298,894,sunny,14.7,0
S00006196,2026-02-02,9,L001,Lチキ,ホットスナック,2,210,420,sunny,14.7,0
S00006197,2026-02-02,9,SW01,シュークリーム,スイーツ,2,150,300,sunny,14.7,0
S00006198,2026-02-02,10,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,0
S00006199,2026-02-02,10,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,0
S00006200,2026-02-02,10,D003,スポーツドリンク,飲料,1,160,160,sunny,14.7,0
S00006201,2026-02-02,10,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,0
S00006202,2026-02-02,10,C002,カップ麺 味噌,カップ麺,3,220,660,sunny,14.7,0
S00006203,2026-02-02,10,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,0
S00006204,2026-02-02,10,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.7,0
S00006205,2026-02-02,10,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,0
S00006206,2026-02-02,10,N002,ピザまん,中華まん,1,150,150,sunny,14.7,0
S00006207,2026-02-02,11,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,0
S00006208,2026-02-02,11,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,0
S00006209,2026-02-02,11,B002,のり弁当,弁当,1,398,398,sunny,14.7,0
S00006210,2026-02-02,11,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,0
S00006211,2026-02-02,11,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,0
S00006212,2026-02-02,11,N002,ピザまん,中華まん,1,150,150,sunny,14.7,0
S00006213,2026-02-02,11,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.7,0
S00006214,2026-02-02,11,B002,のり弁当,弁当,1,398,398,sunny,14.7,0
S00006215,2026-02-02,11,D003,スポーツドリンク,飲料,1,160,160,sunny,14.7,0
S00006216,2026-02-02,11,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.7,0
S00006217,2026-02-02,11,SW02,プリン,スイーツ,1,180,180,sunny,14.7,0
S00006218,2026-02-02,11,OD01,おでん 大根,おでん,1,90,90,sunny,14.7,0
S00006219,2026-02-02,11,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,0
S00006220,2026-02-02,11,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,0
S00006221,2026-02-02,11,N001,肉まん,中華まん,1,150,150,sunny,14.7,0
S00006222,2026-02-02,11,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,0
S00006223,2026-02-02,11,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,0
S00006224,2026-02-02,11,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,0
S00006225,2026-02-02,11,B002,のり弁当,弁当,1,398,398,sunny,14.7,0
S00006226,2026-02-02,11,N002,ピザまん,中華まん,3,150,450,sunny,14.7,0
S00006227,2026-02-02,11,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,0
S00006228,2026-02-02,12,K002,からあげクン レッド,ホットスナック,3,238,714,sunny,14.7,0
S00006229,2026-02-02,12,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,0
S00006230,2026-02-02,12,O001,おにぎり 鮭,おにぎり,2,140,280,sunny,14.7,0
S00006231,2026-02-02,12,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,0
S00006232,2026-02-02,12,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,0
S00006233,2026-02-02,12,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,0
S00006234,2026-02-02,12,SW02,プリン,スイーツ,3,180,540,sunny,14.7,0
S00006235,2026-02-02,12,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,0
S00006236,2026-02-02,12,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,0
S00006237,2026-02-02,12,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,0
S00006238,2026-02-02,12,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,0
S00006239,2026-02-02,12,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,0
S00006240,2026-02-02,12,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.7,0
S00006241,2026-02-02,12,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,0
S00006242,2026-02-02,12,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,0
S00006243,2026-02-02,12,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,0
S00006244,2026-02-02,12,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,0
S00006245,2026-02-02,12,B001,幕の内弁当,弁当,3,498,1494,sunny,14.7,0
S00006246,2026-02-02,12,N002,ピザまん,中華まん,1,150,150,sunny,14.7,0
S00006247,2026-02-02,12,OD01,おでん 大根,おでん,1,90,90,sunny,14.7,0
S00006248,2026-02-02,13,OD02,おでん たまご,おでん,1,100,100,sunny,14.7,0
S00006249,2026-02-02,13,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.7,0
S00006250,2026-02-02,13,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,0
S00006251,2026-02-02,13,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,0
S00006252,2026-02-02,13,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.7,0
S00006253,2026-02-02,13,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,0
S00006254,2026-02-02,13,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,0
S00006255,2026-02-02,13,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,0
S00006256,2026-02-02,13,O003,おにぎり 明太子,おにぎり,3,150,450,sunny,14.7,0
S00006257,2026-02-02,13,B001,幕の内弁当,弁当,1,498,498,sunny,14.7,0
S00006258,2026-02-02,13,B002,のり弁当,弁当,3,398,1194,sunny,14.7,0
S00006259,2026-02-02,13,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,0
S00006260,2026-02-02,13,O002,おにぎり ツナマヨ,おにぎり,3,130,390,sunny,14.7,0
S00006261,2026-02-02,13,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,0
S00006262,2026-02-02,13,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,0
S00006263,2026-02-02,13,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,0
